u;r;t;TC_curt;TC_eurt;TC_furt;G_curt;G_eurt;G_furt;F_cur;F_eur;F_fur;W_ur
1;2;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;600
1;2;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;600
1;3;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;3;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;4;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;719
1;5;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
1;5;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;300
2;1;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;1;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;315
2;2;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;2;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;289
2;3;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;3;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;673
2;4;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;4;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;823
2;5;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
2;5;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;1;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;2;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;4;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;5;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
4;1;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;1;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;478
4;2;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;2;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;381
4;3;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;3;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;711
4;4;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;4;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;542
4;5;1;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;2;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;3;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;4;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;5;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;6;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;7;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;8;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;9;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;10;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;11;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;12;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;13;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
4;5;14;100000;100000;100000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
